"CustomerID","Churn","MonthlyRevenue","MonthlyMinutes","TotalRecurringCharge","DirectorAssistedCalls","OverageMinutes","RoamingCalls","PercChangeMinutes","PercChangeRevenues","DroppedCalls","BlockedCalls","UnansweredCalls","CustomerCareCalls","ThreewayCalls","ReceivedCalls","OutboundCalls","InboundCalls","PeakCallsInOut","OffPeakCallsInOut","DroppedBlockedCalls","CallForwardingCalls","CallWaitingCalls","MonthsInService","UniqueSubs","ActiveSubs","ServiceArea","Handsets","HandsetModels","CurrentEquipmentDays","AgeHH1","AgeHH2","ChildrenInHH","HandsetRefurbished","HandsetWebCapable","TruckOwner","RVOwner","Homeownership","BuysViaMailOrder","RespondsToMailOffers","OptOutMailings","NonUSTravel","OwnsComputer","HasCreditCard","RetentionCalls","RetentionOffersAccepted","NewCellphoneUser","NotNewCellphoneUser","ReferralsMadeBySubscriber","IncomeGroup","OwnsMotorcycle","AdjustmentsToCreditRating","HandsetPrice","MadeCallToRetentionTeam","CreditRating","PrizmCode","Occupation","MaritalStatus"
3165322,"No",54.74,1024,60,0.25,0,0,170,-1.5,1.7,9,46.7,2,0,142.9,27.3,5,77.3,94.7,10.7,0,1,22,1,1,"ATLANE678",1,1,642,28,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,0,"No",0,"Unknown","No","5-Low","Suburban","Other","Unknown"
3165382,"No",33.79,285,34,0.25,0,0,-1,-6.2,1.3,1.3,6.3,0,0,58.8,5,0,23.7,23,2.7,0,0.3,18,1,1,"STLSTL314",1,1,535,38,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,5,"No",0,"Unknown","No","4-Medium","Suburban","Other","No"
3165406,"Yes",34.99,247,35,0,0,0,134,0,3.3,0.3,16.7,0,0,69.2,11.7,0,34.7,72,3.7,0,0.3,22,1,1,"DETROS810",1,1,642,48,50,"Yes","No","No","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,8,"No",0,"Unknown","No","2-High","Other","Other","No"
3165430,"No",34.88,169,32,0,7,0,-53,-2.4,1.7,1.3,6,0,0,3.4,8.3,1,16,14.7,3,0,0,16,2,2,"MINMIN612",1,1,473,42,42,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","3-Good","Suburban","Other","Yes"
3165446,"No",31.48,532,30,0,4,0,48,-1.1,9.3,1,105.7,5.3,0.3,186.5,67.3,42.3,129.7,129,10.3,0,0.7,20,1,1,"NYCBRO917",2,2,195,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,7,"No",0,"80","No","3-Good","Other","Other","No"
3165522,"No",40.61,109,13,3.22,70,0,-90,-22.6,1.7,1,9.7,0,0.3,11.8,1,0.7,24.3,4.7,2.7,0,0,18,2,2,"BOSBOS978",1,1,534,50,0,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,5,"No",0,"Unknown","No","1-Highest","Suburban","Other","No"
3165554,"Yes",54.45,940,60,0,0,1.3,130,-4.5,14.7,85.7,48.3,11,4,153.7,69.7,41.7,106,189,100.3,0,5.7,20,2,1,"CHILAG708",4,4,48,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"200","No","4-Medium","Other","Other","Unknown"
3165574,"No",141,1772,100,13.12,9,5.8,4,48.4,0.3,4.7,40.7,1.3,0,514.5,67.7,18.7,432,34.7,5,0,12,22,2,2,"INDIND317",2,2,509,40,38,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,6,"No",0,"80","No","6-VeryLow","Suburban","Professional","Yes"
3165766,"No",53.23,247,60,0.74,0,0,169,8.7,3,0,4.3,0,0.7,41.2,7.3,1.3,36.7,25.3,3,0,0,18,2,2,"NYCBRO917",1,1,534,30,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","3-Good","Other","Other","Yes"
3165878,"No",16.99,24,17,0,0,0,9,0,0.7,0,1,0,0,0.1,3,0,12.3,3,0.7,0,0,20,1,1,"BOSFRA508",1,1,580,42,44,"Yes","No","No","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,9,"No",0,"Unknown","No","2-High","Town","Professional","Yes"
3165986,"No",35.1,249,30,0.99,12,0,184,11.3,3,2.7,19.7,1,0,66.3,4,1,74.7,58.7,5.7,0,1,20,1,1,"DALFTW817",3,3,46,52,48,"Yes","No","Yes","Yes","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,8,"No",0,"10","No","2-High","Town","Other","Yes"
3166234,"No",50.48,34,60,0.5,0,0,4,0.5,0.7,0,1,0,0,0.2,1.3,0,15.3,1.3,0.7,0,0,22,1,1,"SEASEA206",2,2,637,48,0,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,6,"No",0,"30","No","2-High","Other","Self","No"
3166278,"No",33.94,125,32,1.24,0,0,12,-0.6,1.3,0.7,11,0.3,0,7.7,7.3,0,37,10.7,2,0,0,22,2,2,"APCSIL301",1,1,640,32,32,"No","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","Yes",1,8,"No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3166370,"No",47.82,125,30,0.5,48,0,-85,-17.8,1,3,1.7,0,0,5,1.3,0,9.3,0.7,4,0,0,16,1,1,"SFRSMO650",1,1,471,54,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"Yes","No",0,4,"No",0,"Unknown","No","2-High","Town","Other","No"
3166566,"Yes",63.94,530,60,0.25,10,0,109,6.1,9,1,41.3,6.7,0,38.9,55.3,2.3,76.3,92,10,0,0,15,1,1,"LAXBEV310",1,1,470,48,48,"No","No","Yes","No","No","Known","No","No","No","No","No","No",0,0,"No","No",0,7,"No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3166790,"No",51,612,45,0,46,0,74,21.1,3,45.3,37,4,1.3,68.2,25,11.3,76,78.7,48.3,0,0,18,1,1,"MINMIN612",1,1,532,42,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,5,"No",0,"Unknown","No","2-High","Other","Other","No"
3166834,"No",43.25,148,30,0.74,38,0.7,-116,-16.3,0.3,0,3.3,0.3,0,24.4,8,2.3,11,16.7,0.3,0,0,15,1,1,"APCANN443",1,1,469,22,0,"No","Yes","No","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"Unknown","No","3-Good","Rural","Other","No"
3166882,"Yes",64.62,856,60,0.74,45,7.1,-272,-13.6,12,3,31,9.7,0.7,315.4,15.7,2,106.3,75.3,15,0,1,19,5,1,"DENBOU303",3,3,473,48,0,"No","Yes","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"No","No",0,9,"No",0,"60","No","1-Highest","Suburban","Other","No"
3166922,"No",61.16,675,50,0.25,22,0,168,6.9,3.3,2.7,25,0,0,138.4,13,5.7,100.3,40.7,6,0,0.3,21,1,1,"NSHNSH615",1,1,638,44,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","4-Medium","Rural","Other","No"
3166954,"No",57.55,893,50,1.24,0,0.3,-314,-4.8,25,2,30,1,0,178.3,48.3,0.7,188,165.7,27,0,0.7,19,1,1,"NYCQUE917",1,1,577,26,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,4,"No",0,"Unknown","No","4-Medium","Other","Other","No"
3166986,"No",411.9,1272,75,6.68,0,330.2,518,202.5,4.7,2.3,17.7,0.3,0,127.8,35.7,3.7,204.3,23.3,7,0,2.7,19,1,1,"HOUHOU281",1,1,577,38,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,0,"No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3167222,"No",16.99,4,17,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.7,3.3,1.3,0,0,0,17,3,2,"PHXPHX602",1,1,531,62,62,"No","No","No","No","No","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","1-Highest","Suburban","Other","Yes"
3167370,"No",49.99,177,60,0,0,0,-9,0,5.7,1,31.3,0,0,76.1,53.7,23.3,69.3,28,6.7,0,1.3,21,3,2,"APCSIL301",1,1,637,34,24,"No","Yes","Yes","Yes","No","Known","No","No","No","No","No","No",0,0,"No","No",0,6,"No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3167606,"No",156.35,1291,75,5.45,264,0,-74,-6.2,5.3,22,25.3,0,0.3,248.1,67.7,5,237.3,60.7,27.3,0,1.3,15,1,1,"OHICOL614",4,2,56,0,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"60","No","3-Good","Town","Other","No"
3167710,"Yes",104.19,820,95,0.25,0,4.8,-603,-5.6,6.7,30,10.3,0,0.3,304.3,54.7,5.3,83.3,147,36.7,0,4,15,1,1,"NCRCHA704",1,1,468,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3167754,"No",24.99,22,25,0,0,0,20,0,0,0,1.3,0.7,0,0,0,0,6,3,0,0,0,21,1,1,"LAXCOR909",1,1,636,0,0,"No","No","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3168054,"No",40.07,268,40,0,0,0,44,-0.1,0,0,8.3,0,0,26.9,6,1.7,15.7,16,0,0,0,21,1,1,"OHICOL614",1,1,636,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,5,"No",0,"Unknown","No","4-Medium","Suburban","Other","No"
3168126,"No",302.44,1842,40,7.92,746,0,379,87,8,0,74,14.3,2.3,550.3,89,27.7,245,189.7,8,0,14.7,21,1,1,"PHIMER609",4,4,66,28,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,2,"No",0,"150","No","5-Low","Suburban","Other","No"
3168162,"Yes",94.7,209,56,0,16,0,19,99.5,6,2.3,20.3,4,0,15.4,12.7,3.3,35.3,26.7,9,0,0,21,3,1,"LAXRIV909",2,2,376,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"30","No","5-Low","Other","Other","Unknown"
3168258,"Yes",29.99,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,"BOSBOS617",1,1,574,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"Unknown","No","3-Good","Town","Other","Unknown"
3168454,"No",29.99,119,30,0,0,0,61,0,0.7,0,2.7,0,0,31,8,0,31.3,11.7,0.7,0,0,17,2,1,"HARHAR860",1,1,528,0,0,"No","No","Yes","Yes","Yes","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,3,"No",0,"Unknown","No","6-VeryLow","Suburban","Other","No"
3168718,"No",113.94,1633,115,3.22,0,0,104,-7.4,6.3,14.7,47,12.3,0,541,54.7,33.7,313,139,26.3,0,8,21,1,1,"ATLANE678",12,9,280,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",3,2,"No","No",0,0,"No",0,"150","Yes","5-Low","Other","Other","Unknown"
3168750,"No",40.68,546,45,0,14,0,80,1.1,20.7,2.3,89.7,0,0.3,142.6,14.7,10.3,78.7,133,23,0,1,17,2,2,"SFROAK510",2,2,523,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"30","No","7-Lowest","Suburban","Other","Unknown"
3168802,"No",42.15,331,30,0.25,34,0,55,18,2.3,2,32.7,0.3,0.3,40.7,12.7,0,172,43.7,4.3,0,2.3,19,1,1,"NMXELP915",3,3,199,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"60","No","3-Good","Other","Other","Unknown"
3168878,"Yes",79.53,375,32,0.99,133,6.2,86,35,14.3,7.7,30.7,0,0,87.6,65.3,22,162.7,69.3,22,0,0,21,2,2,"APCFRE540",1,1,634,46,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","3-Good","Rural","Other","Unknown"
3168978,"No",44.03,236,30,0,0,10.1,-34,-8.8,5,1,31,0.3,0,11.9,16,9,59.7,59,6,0,0,17,1,1,"NYCMAN917",1,1,527,34,32,"No","No","Yes","Yes","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,5,"No",0,"Unknown","No","4-Medium","Other","Other","Yes"
3169002,"No",51.23,255,60,1.24,0,0,91,-1.2,3.3,0,12.3,0,0,65.9,14.3,0,80.7,34.7,3.3,0,0.7,21,1,1,"MILWAU262",2,2,270,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","Yes",0,0,"No",0,"60","No","3-Good","Other","Other","Unknown"
3169046,"No",58.13,325,57,0,0,0.6,-4,1.9,3.3,1.7,9,0.3,0,45.7,3.7,0.7,94.3,12.3,5,0,1,21,2,2,"MINSTP612",1,1,634,38,40,"Yes","No","Yes","Yes","Yes","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Rural","Other","Yes"
3169154,"Yes",74.4,266,30,0,107,1.6,300,109.5,1,0.7,5.3,0,0,43.2,6.7,1.3,39,26,1.7,0,0.3,15,3,1,"INDIND317",1,1,464,38,0,"No","No","Yes","No","No","Unknown","No","Yes","No","No","No","No",0,0,"Yes","No",0,8,"No",0,"Unknown","No","2-High","Suburban","Professional","No"
3169302,"No",40.98,1096,42,2.72,0,0,-1096,-41,37.7,17.7,48.7,20,1.7,432.2,67.3,65.7,231,209,55.3,0,8,21,2,2,"KCYKCM816",3,3,313,28,28,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"30","No","4-Medium","Suburban","Other","Yes"
3169486,"No",73.08,417,30,0.25,70,1,307,16.8,3.7,4.3,40,2.3,0,92,38,12,82,43.3,8,0,1.7,19,2,1,"MIAMIA305",4,2,36,72,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","Yes",1,1,"No","No",0,4,"No",0,"150","Yes","3-Good","Suburban","Other","No"
3169566,"Yes",33.03,140,32,0.25,0,0,-101,-0.5,1.7,1.7,19.3,0,0.3,23.8,3.7,2.7,30.3,21.3,3.3,0,0.7,15,2,2,"SEASEA206",1,1,464,46,22,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"Unknown","No","3-Good","Other","Other","Unknown"
3169682,"No",55.24,299,50,1.49,32,0,-27,-14.2,2.3,1.7,13,1.3,0,52,29,11.3,39.7,24.7,4,0,1,17,2,2,"FLNWNP407",3,3,160,0,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"100","No","2-High","Suburban","Other","Unknown"
3169730,"No",36.12,156,30,0,18,0,94,18.4,2.3,0.7,6,0,0,40.4,17.7,10.3,65.3,16,3,0,0,19,2,2,"HOUHOU281",1,1,571,34,30,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","Yes",0,4,"No",0,"Unknown","No","4-Medium","Suburban","Other","No"
3169754,"No",37.27,356,32,1.24,0,0,132,-1.5,1.3,10.7,16.3,0,2.3,81.7,23.3,3,124,44,12,0,0.3,15,2,2,"OHICOL614",2,2,180,48,0,"No","Yes","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"Yes","No",0,9,"No",0,"150","No","2-High","Other","Other","Unknown"
3169826,"No",30,51,30,0,0,0,3,0,1,0,0,0,0,15.5,4,0.3,7,8.3,1,0,0,19,1,1,"NYCSUF516",1,1,571,56,52,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3169990,"Yes",32.53,151,30,0,7,0,62,7.6,1.7,2.3,1.3,0,0,6.9,5,0,47.3,11.7,4,0,0,19,1,1,"NCRRIC804",1,1,570,46,46,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Town","Other","Yes"
3170070,"Yes",80.7,582,33,2.48,146,0,-286,-77.2,6,3.3,20.3,1.7,0,130.4,14.7,2.7,97.3,59.7,9.3,0,2.3,19,1,1,"NYCNAS516",1,1,570,32,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"Unknown","No","5-Low","Suburban","Other","Yes"
3170122,"No",10,484,10,0,0,0,25,0,6,13,42.7,0,0.7,13.4,25.7,12.3,91.7,59.3,19,0,1,17,3,3,"APCWAS202",1,1,524,32,32,"No","No","Yes","Yes","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,8,"No",0,"Unknown","No","2-High","Town","Other","Yes"
3170262,"No",44.73,440,45,0,28,0,69,28.1,11,2,55.3,0,0.3,85.3,37,12.3,130.3,91.7,13,0,2.3,17,1,1,"MILMIL414",1,1,524,26,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,1,"No",0,"Unknown","No","4-Medium","Other","Other","Unknown"
3170314,"No",65.78,732,40,1.49,61,0,26,7,1.7,0,5.7,0,2,32.4,4.3,0,32,20.7,1.7,0,0,21,1,1,"SFRSAC916",2,1,621,58,0,"No","No","Yes","No","No","Unknown","No","No","Yes","No","No","No",0,0,"No","No",0,0,"No",0,"150","No","2-High","Suburban","Other","No"
3170402,"Yes",53.24,579,60,0,0,0,-90,0,17.3,1,27.7,1,0,154.4,47,23.3,117,129.7,18.3,0,0.7,17,1,1,"NYCBRO917",1,1,523,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"Yes","No",0,0,"No",0,"Unknown","No","2-High","Other","Other","Unknown"
3170510,"No",30.98,69,30,0.99,0,0,-28,1,1.7,0.3,5,0,0.3,1.2,2.3,0,18.3,4.3,2,0,0,19,1,1,"APCSIL301",1,1,569,38,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,9,"No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3170538,"No",9.68,94,10,0,0,0,68,0.3,0.3,1.3,1.3,0,0,9.2,5.3,0.3,11,11.3,1.7,0,0,17,2,2,"CHINBK847",1,1,523,46,44,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"No","No",0,9,"No",0,"Unknown","No","2-High","Other","Other","Yes"
3170562,"Yes",47.18,0,47,0,0,0,0,2.8,0,2,16.7,1.3,0,0,0,0,1.3,0,2,0,0,21,1,1,"ATLANE678",2,1,630,0,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"30","No","4-Medium","Suburban","Other","No"
3170638,"No",61.62,835,50,0.74,0,10.9,10,-9.7,13,0.3,12,0,0,338.6,68.7,23.7,131.7,97,13.3,0,2.3,21,1,1,"DENDEN303",1,1,630,26,0,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,6,"No",0,"Unknown","No","2-High","Other","Other","No"
3170754,"Yes",42.09,78,10,0,32,0,-34,-32.1,0.3,0,13.7,2.3,0,11,4.7,2.3,16.7,36.7,0.3,0,0,15,2,1,"NNYBUF716",1,1,460,30,0,"No","Yes","No","Yes","Yes","Unknown","No","No","No","No","No","No",0,0,"No","Yes",1,5,"No",0,"Unknown","No","3-Good","Suburban","Other","Unknown"
3170794,"No",36.1,161,30,0.74,14,0,-17,-5.7,3.3,0.3,9,0,3.3,37.8,4.7,0.3,45.7,17,3.7,0,0,15,1,1,"NYCBRO917",1,1,460,28,0,"No","No","Yes","No","No","Known","No","Yes","No","Yes","Yes","Yes",0,0,"Yes","No",0,4,"No",0,"Unknown","No","2-High","Other","Professional","No"
3170858,"No",43.48,321,45,0.25,24,0.5,103,1.2,0.7,5.3,66.3,3,1,86.3,29.3,11.7,108.7,45.3,6,0,0.3,17,1,1,"NCRFAY910",2,1,171,30,34,"Yes","No","Yes","No","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,3,"No",0,"150","No","3-Good","Other","Other","Yes"
3170942,"No",17.06,439,10,0.5,20,0,175,20.2,4.3,0.7,24.3,0,0,65.9,58.3,8,130.3,8.7,5,0,0.3,19,4,4,"APCBAL410",1,1,568,34,34,"Yes","No","Yes","Yes","Yes","Known","No","Yes","No","No","Yes","Yes",0,0,"No","Yes",0,5,"No",0,"Unknown","No","2-High","Suburban","Professional","Yes"
3171098,"No",60.11,456,50,0.25,31,0,-54,-10.1,1,0,22,2,0,147.8,16.7,0.3,61.3,58.7,1,0,0,15,1,1,"SFRSRO707",2,2,430,24,0,"No","No","Yes","No","No","Unknown","Yes","Yes","No","No","No","No",0,0,"No","Yes",0,5,"No",0,"60","No","2-High","Other","Other","Yes"
3171158,"Yes",52.74,1061,55,0.25,0,0,54,2.3,5.7,0,11.7,2.3,0,56.6,9.3,0.3,43.7,58.3,5.7,0,0,21,1,1,"NYCNEW201",2,2,347,0,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"60","No","2-High","Other","Other","Unknown"
3171174,"No",33.24,64,30,0,0,0,2,0,0,0,0.3,0,0,4.9,0.7,0,10.7,15.3,0,0,0,17,1,1,"NYCBRO917",1,1,521,38,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Other","Professional","No"
3171202,"No",33.37,283,20,0,47,1.5,13,0.8,1.7,0.3,3,0,1.3,37,12.3,9.3,52.7,21,2,0,0,15,4,3,"NYCMAN917",1,1,459,42,0,"Yes","No","Yes","Yes","Yes","Known","No","No","No","No","No","Yes",0,0,"Yes","No",0,6,"No",0,"Unknown","No","2-High","Other","Other","Yes"
3171238,"No",79.15,676,75,0,0,0.5,-272,-1.2,1.7,2.3,1.7,0.3,0,9.7,8,0,31.3,9.7,4,0,0,15,1,1,"OHIELY440",1,1,459,46,46,"No","Yes","No","Yes","Yes","Unknown","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","5-Low","Rural","Other","Yes"
3171298,"Yes",29.99,80,30,0,0,0,-43,0,0,0,11,0,0,0,0.7,0,5,2,0,0,0,21,3,3,"FLNTAL850",1,1,628,50,42,"Yes","Yes","No","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","Yes",0,9,"No",0,"Unknown","No","2-High","Other","Professional","Yes"
3171430,"No",35.22,72,45,0,0,0,18,-0.2,3,0,0,0,0,14.2,2.3,0,29,9,3,0,0,15,2,1,"NYCNAS516",1,1,459,44,82,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"Yes","No",0,6,"No",0,"Unknown","No","3-Good","Town","Other","Unknown"
3171534,"No",57.71,414,45,1.24,46,0,221,17.5,6,3.7,10.3,0,0,23.8,7.7,6,58,15,9.7,0,0.7,21,2,2,"FLNCLR813",2,2,265,66,0,"No","No","Yes","Yes","Yes","Known","Yes","Yes","No","Yes","Yes","Yes",0,0,"Yes","No",0,8,"No",0,"10","No","2-High","Other","Self","No"
3171658,"No",44.94,328,30,0,2,0,-215,-13.9,2.7,0.3,6.3,2.7,0.3,51.1,12.3,0.3,45.3,39.3,3,0,0,15,1,1,"NYCMAN917",1,1,458,24,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Other","Other","No"
3171734,"No",76.26,1612,50,7.67,48,0,-34,43.2,2.3,11.3,149,17,2.3,342.5,79,79,157.7,352.7,13.7,0,16.7,12,1,1,"OHICOL614",3,3,119,22,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","Yes",0,0,"No","Yes",0,1,"No",0,"10","No","5-Low","Suburban","Other","No"
3171766,"Yes",221.84,1039,50,3.46,79,136.8,-507,-159,3.7,0.3,26,0,0.3,114.6,19.7,0,150.3,36.7,4,0,2,19,1,1,"SFRSAC916",1,1,566,46,46,"No","No","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,7,"No",0,"Unknown","No","2-High","Suburban","Other","Yes"
3171834,"No",165.33,1718,85,8.17,210,1.4,388,54.5,11.7,1,153.3,0.3,0.7,360.3,168.3,41,403.3,544.7,12.7,0,1.3,17,1,1,"NYCNEW973",2,2,180,0,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,4,"No",0,"130","No","3-Good","Other","Other","Unknown"
3172002,"No",53.11,1666,60,0,10,0.2,62,-3.1,8.7,15.3,151.7,12.3,0.3,516.2,44,51.7,216.7,254,24,0,8.7,19,2,2,"OHICLE216",5,3,26,36,0,"No","No","Yes","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,4,"No",0,"100","No","2-High","Suburban","Other","Unknown"
3172006,"Yes",41.55,203,40,0,33,0,-116,-11.6,2,0,6.7,0,0,38.2,3.3,0,28.3,2,2,0,0,21,1,1,"KCYKCK913",1,1,627,0,0,"No","Yes","Yes","No","No","Known","No","No","No","No","No","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Suburban","Other","Unknown"
3172090,"No",30.04,134,30,0,0,0,26,0,0.3,0,0.3,0,0,3.5,1.3,0,12,14.3,0.3,0,0,17,1,1,"NYCSUF516",2,1,518,40,0,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,9,"No",0,"130","No","2-High","Other","Other","Unknown"
3172118,"Yes",72.18,99,28,0.25,74,11.4,298,146.8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,"OKCLAW580",2,1,447,0,0,"No","Yes","No","No","No","Unknown","No","No","No","No","No","No",0,0,"No","No",0,0,"No",0,"10","No","7-Lowest","Town","Other","Unknown"
3172274,"Yes",34.95,421,30,0,0,2.1,78,-2.1,2.7,31,10.3,0,1.3,114.3,52,0.7,83.7,144.3,33.7,0,1,15,1,1,"OHICOV606",1,1,457,44,24,"No","No","Yes","Yes","No","Known","No","No","No","No","Yes","Yes",0,0,"No","No",0,6,"No",0,"Unknown","No","2-High","Town","Clerical","Yes"
3172390,"No",106.34,747,45,1.73,167,2.7,-407,-71.3,39,4.3,35,3,0,323.4,71,15,157.3,138.3,43.3,0,2.3,21,1,1,"NYCMAN917",1,1,626,68,62,"No","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,3,"No",0,"Unknown","No","3-Good","Other","Other","No"
3172778,"No",77.62,871,75,0.5,0,0.7,-2,-0.1,11.3,0.3,47,0.7,0,245.1,38,0.3,276.3,52,11.7,0,0,15,1,1,"SFRSCL408",4,3,89,40,38,"Yes","No","Yes","No","No","Known","Yes","Yes","No","No","Yes","Yes",0,0,"Yes","No",0,9,"No",0,"30","No","2-High","Suburban","Other","Yes"
